DokId,Kolejnosc,NrPozycji,SKU,TypPoz,IloscPlus,IloscMinus,CenaPoRab,Wartosc,Data,KolejnyWDniu,NrDok,TypDok,Aktywny,NrKolejny,AsId,Nazwa_towar,Kod,Marza,CenaDet,Nazwa_asort,Rok,Miesiac,RokMiesiac,DzienTygodnia,czy_remanent,ilosc_netto,Ruch,nazwa_dnia,dlugi_weekend,niedziela_handlowa,kategoria_dnia,Stan_przed,Stan,pareto,marza_zl
1184914,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,14.0,DF/PAR/230125/6901/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,159.0,158.0,C (ogon),0.0
1185022,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,122.0,DF/PAR/230125/9344/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,158.0,157.0,C (ogon),0.0
1185124,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,224.0,DF/PAR/230125/7061/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,157.0,156.0,C (ogon),0.0
1185212,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,312.0,DF/PAR/230125/7127/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,156.0,155.0,C (ogon),0.0
1185478,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,572.0,DF/PAR/230125/9475/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,155.0,154.0,C (ogon),0.0
1185483,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,577.0,DF/PAR/230125/9480/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,154.0,153.0,C (ogon),0.0
1185498,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,592.0,DF/PAR/230125/9492/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,153.0,152.0,C (ogon),0.0
1185589,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,683.0,DF/PAR/230125/9551/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,152.0,151.0,C (ogon),0.0
1185632,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-25,726.0,DF/PAR/230125/9582/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,151.0,150.0,C (ogon),0.0
1185964,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,160.0,DF/PAR/230126/9789/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,150.0,149.0,C (ogon),0.0
1185980,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,176.0,DF/PAR/230126/9802/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,149.0,148.0,C (ogon),0.0
1186001,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,197.0,DF/PAR/230126/9819/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,148.0,147.0,C (ogon),0.0
1186128,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,319.0,DF/PAR/230126/9918/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,147.0,146.0,C (ogon),0.0
1186161,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,352.0,DF/PAR/230126/9941/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,146.0,145.0,C (ogon),0.0
1186448,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,639.0,DF/PAR/230126/7480/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,145.0,144.0,C (ogon),0.0
1186489,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,680.0,DF/PAR/230126/10127/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,144.0,143.0,C (ogon),0.0
1186608,12,12,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,799.0,DF/PAR/230126/7507/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,143.0,142.0,C (ogon),0.0
1186683,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-26,874.0,DF/PAR/230126/7520/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,142.0,141.0,C (ogon),0.0
1186767,81,81,11398,4,2.0,0.0,5.23,10.46,2023-01-26,959.0,RW/23/3,10,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-2.0,,Czwartek,False,False,Czwartek,141.0,139.0,C (ogon),0.0
1186887,13,13,11398,1,280.0,0.0,5.5,1540.0,2023-01-27,95.0,PZ/23/89,2,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,280.0,,Piątek,False,False,Piątek,139.0,419.0,C (ogon),0.0
1186942,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,150.0,DF/PAR/230127/7687/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,419.0,418.0,C (ogon),0.0
1186959,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,167.0,DF/PAR/230127/7704/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,418.0,417.0,C (ogon),0.0
1187083,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,291.0,DF/PAR/230127/7753/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,417.0,416.0,C (ogon),0.0
1187095,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,303.0,DF/PAR/230127/10391/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,416.0,415.0,C (ogon),0.0
1187301,12,12,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,499.0,DF/PAR/230127/10482/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,415.0,414.0,C (ogon),0.0
1187463,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,661.0,DF/PAR/230127/10550/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,414.0,413.0,C (ogon),0.0
1187611,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,809.0,DF/PAR/230127/10623/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,413.0,412.0,C (ogon),0.0
1187669,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,867.0,DF/PAR/230127/10676/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,412.0,411.0,C (ogon),0.0
1187756,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-27,954.0,DF/PAR/230127/10751/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,411.0,410.0,C (ogon),0.0
1188041,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-28,235.0,DF/PAR/230128/10891/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,410.0,409.0,C (ogon),0.0
1188313,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-28,507.0,DF/PAR/230128/8185/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,409.0,408.0,C (ogon),0.0
1188336,1,1,11398,4,2.0,0.0,6.4722,12.9444,2023-01-28,530.0,DF/PAR/230128/8197/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-2.0,-0.0,Sobota,False,False,Sobota,408.0,406.0,C (ogon),0.0
1188376,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-28,570.0,DF/PAR/230128/11055/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,406.0,405.0,C (ogon),0.0
1188538,9,9,11398,4,1.0,0.0,6.4722,6.4722,2023-01-28,730.0,DF/PAR/230128/11115/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,405.0,404.0,C (ogon),0.0
1188662,28,28,11398,4,1.0,0.0,6.4722,6.4722,2023-01-28,854.0,DF/PAR/230128/11182/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,404.0,403.0,C (ogon),0.0
1188862,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-29,27.0,DF/PAR/230129/8372/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,6,False,-1.0,-0.0,Niedziela,False,True,Niedziela handlowa,403.0,402.0,C (ogon),0.0
1188880,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-29,45.0,DF/PAR/230129/8390/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,6,False,-1.0,-0.0,Niedziela,False,True,Niedziela handlowa,402.0,401.0,C (ogon),0.0
1189110,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,49.0,DF/PAR/230130/11333/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,401.0,400.0,C (ogon),0.0
1189144,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,83.0,DF/PAR/230130/11366/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,400.0,399.0,C (ogon),0.0
1189164,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,103.0,DF/PAR/230130/11385/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,399.0,398.0,C (ogon),0.0
1199180,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,207.0,DF/PAR/230130/11465/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,398.0,397.0,C (ogon),0.0
1199262,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,289.0,DF/PAR/230130/11533/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,397.0,396.0,C (ogon),0.0
1199326,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,353.0,DF/PAR/230130/11580/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,396.0,395.0,C (ogon),0.0
1199614,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-30,630.0,DF/PAR/230130/8732/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,395.0,394.0,C (ogon),0.0
1200023,12,12,11398,4,1.0,0.0,5.5,5.5,2023-01-31,188.0,ST/23/21,23,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,1.0,,Wtorek,False,False,Wtorek,394.0,395.0,C (ogon),0.0
1200118,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-31,281.0,DF/PAR/230131/11907/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,395.0,394.0,C (ogon),0.0
1200139,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-31,302.0,DF/PAR/230131/8918/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,394.0,393.0,C (ogon),0.0
1200424,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-31,582.0,DF/PAR/230131/8972/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,393.0,392.0,C (ogon),0.0
1200682,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-31,840.0,DF/PAR/230131/12285/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,392.0,391.0,C (ogon),0.0
